,book.type,book.value,mainEntity.type,mainEntity.value,publ.type,publ.value,subject.type,subject.value,subject_label.type,subject_label.value
412,uri,http://data.bibliotheken.nl/id/nbt/p065770552,uri,https://data2.bibliotheken.nl/.well-known/genid/57c4d9d743133acf4025f87691d12c0f,uri,https://data2.bibliotheken.nl/.well-known/genid/3a717984a5eb5ff43bcc5d21827ad19f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
413,uri,http://data.bibliotheken.nl/id/nbt/p065770692,uri,https://data2.bibliotheken.nl/.well-known/genid/7eeaf20f693b1213dc259d5283e62f33,uri,https://data2.bibliotheken.nl/.well-known/genid/6992b6fd645933290b43bbf8d97db8d0,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
414,uri,http://data.bibliotheken.nl/id/nbt/p065771613,uri,https://data2.bibliotheken.nl/.well-known/genid/60386ccc32ffc40f1e0142363d636771,uri,https://data2.bibliotheken.nl/.well-known/genid/35c553f1723c8569f662e02f0b364275,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
415,uri,http://data.bibliotheken.nl/id/nbt/p065772180,uri,https://data2.bibliotheken.nl/.well-known/genid/91d55da0906f7e96bce4519b18fb3eb5,uri,https://data2.bibliotheken.nl/.well-known/genid/1b4ebef0c55f4ea947235dc886179f6a,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
416,uri,http://data.bibliotheken.nl/id/nbt/p065772342,uri,https://data2.bibliotheken.nl/.well-known/genid/8346fc3707a05880c9b322b2055d0466,uri,https://data2.bibliotheken.nl/.well-known/genid/48c56077195b24421598b533b6c825f7,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
417,uri,http://data.bibliotheken.nl/id/nbt/p065772830,uri,https://data2.bibliotheken.nl/.well-known/genid/aee04ba505dc0ceda2e952c3f0951398,uri,https://data2.bibliotheken.nl/.well-known/genid/18dbeffcaee397e9af39c8c6b311b9da,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
418,uri,http://data.bibliotheken.nl/id/nbt/p065773128,uri,https://data2.bibliotheken.nl/.well-known/genid/5455d698c29b86e2ab243a50b159ae96,uri,https://data2.bibliotheken.nl/.well-known/genid/9cd619fbf85b43de36d1de4fc9639274,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
419,uri,http://data.bibliotheken.nl/id/nbt/p06577454X,uri,https://data2.bibliotheken.nl/.well-known/genid/7f12588d9a9cc01110688a03448867ec,uri,https://data2.bibliotheken.nl/.well-known/genid/811a75020c940c673ec7681951ccb6df,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
420,uri,http://data.bibliotheken.nl/id/nbt/p065775236,uri,https://data2.bibliotheken.nl/.well-known/genid/aaad8a92ea50069a3d90350a2fb8b49c,uri,https://data2.bibliotheken.nl/.well-known/genid/24d18ce9267729be34f4bf286ae73237,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
421,uri,http://data.bibliotheken.nl/id/nbt/p065775724,uri,https://data2.bibliotheken.nl/.well-known/genid/af065dd7550dc062661df29736ac3efa,uri,https://data2.bibliotheken.nl/.well-known/genid/595d9797a746a755d9eba4b7c794b642,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
422,uri,http://data.bibliotheken.nl/id/nbt/p065776178,uri,https://data2.bibliotheken.nl/.well-known/genid/360057b34411dcbc6ae35219494c5ebf,uri,https://data2.bibliotheken.nl/.well-known/genid/43cf1e92dcded3fd748d5fc19e209395,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
423,uri,http://data.bibliotheken.nl/id/nbt/p06578426X,uri,https://data2.bibliotheken.nl/.well-known/genid/15bee43ef964aa864d7f83b5c120889f,uri,https://data2.bibliotheken.nl/.well-known/genid/1db636f622328bc671f3e74f071bcd15,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
424,uri,http://data.bibliotheken.nl/id/nbt/p065784367,uri,https://data2.bibliotheken.nl/.well-known/genid/c3a9cd81a4753056c9055bf49ef3286b,uri,https://data2.bibliotheken.nl/.well-known/genid/b25ac424ec8fd4d53616f4bcddbc85d3,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
425,uri,http://data.bibliotheken.nl/id/nbt/p065784472,uri,https://data2.bibliotheken.nl/.well-known/genid/e4aeda75a94371e3503c3623d168cbf5,uri,https://data2.bibliotheken.nl/.well-known/genid/819c4b9c6dad8eb025a0a88678736b2b,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
426,uri,http://data.bibliotheken.nl/id/nbt/p065784596,uri,https://data2.bibliotheken.nl/.well-known/genid/0e33a7b7483d60d57240f16712c92abb,uri,https://data2.bibliotheken.nl/.well-known/genid/038d02566681c85a58defb3c935df43b,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
427,uri,http://data.bibliotheken.nl/id/nbt/p065784723,uri,https://data2.bibliotheken.nl/.well-known/genid/63c1575d13343e5fff89c670de66fabc,uri,https://data2.bibliotheken.nl/.well-known/genid/578e0eb2cd6cfe84d3ec6dede937b88c,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
428,uri,http://data.bibliotheken.nl/id/nbt/p065784855,uri,https://data2.bibliotheken.nl/.well-known/genid/e84fa10ee62c9fabca733be68430e250,uri,https://data2.bibliotheken.nl/.well-known/genid/b8ea21d1e0b71b4b5acc05f852abb1d1,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
429,uri,http://data.bibliotheken.nl/id/nbt/p065785746,uri,https://data2.bibliotheken.nl/.well-known/genid/b65bf66d87057a7413d312d4dc6ac9ec,uri,https://data2.bibliotheken.nl/.well-known/genid/419a7b4bc3f3256866db24d626b4cbe7,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
430,uri,http://data.bibliotheken.nl/id/nbt/p065785827,uri,https://data2.bibliotheken.nl/.well-known/genid/3ba6a4bb17b2fa6af1ad0553507a06dd,uri,https://data2.bibliotheken.nl/.well-known/genid/ce91da2e62ebd4b6710997c351069466,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
431,uri,http://data.bibliotheken.nl/id/nbt/p065785908,uri,https://data2.bibliotheken.nl/.well-known/genid/9f9708e82e2d099d46f8d19cc192f675,uri,https://data2.bibliotheken.nl/.well-known/genid/ec68b2e3ab6340cc02d14ff94f57a189,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
432,uri,http://data.bibliotheken.nl/id/nbt/p065785940,uri,https://data2.bibliotheken.nl/.well-known/genid/a6a75c0a472300257cf924f497e0cb15,uri,https://data2.bibliotheken.nl/.well-known/genid/420cb803e93d5d5fa3e64ec6c6ec7f0f,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
433,uri,http://data.bibliotheken.nl/id/nbt/p065786084,uri,https://data2.bibliotheken.nl/.well-known/genid/d67c46c3c6528a88880f7e14e0acdca1,uri,https://data2.bibliotheken.nl/.well-known/genid/00c5937f638cb3e8eebf59aab6f1f548,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
434,uri,http://data.bibliotheken.nl/id/nbt/p065786149,uri,https://data2.bibliotheken.nl/.well-known/genid/9027b9ebbe90ac5fa4b3422d2c2b5f30,uri,https://data2.bibliotheken.nl/.well-known/genid/3b7602a5676c862d919e5557b74c4156,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
435,uri,http://data.bibliotheken.nl/id/nbt/p065786246,uri,https://data2.bibliotheken.nl/.well-known/genid/b6258ec54b3f6b319aae3ac2a5e75e46,uri,https://data2.bibliotheken.nl/.well-known/genid/c78d92400b2536f3692041f665b80754,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
436,uri,http://data.bibliotheken.nl/id/nbt/p065786459,uri,https://data2.bibliotheken.nl/.well-known/genid/2399d683ebf474b9d450880934a08ce3,uri,https://data2.bibliotheken.nl/.well-known/genid/718b4c5236df6f7d4a96d42f085fed5d,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
437,uri,http://data.bibliotheken.nl/id/nbt/p065786645,uri,https://data2.bibliotheken.nl/.well-known/genid/43aa7cdc42f0dc19458c74b20cbccbef,uri,https://data2.bibliotheken.nl/.well-known/genid/409dc7c6fdd4abe60a13ede466f3f0a7,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
438,uri,http://data.bibliotheken.nl/id/nbt/p065786742,uri,https://data2.bibliotheken.nl/.well-known/genid/40cda1e55ef031276291d82d6a8dc112,uri,https://data2.bibliotheken.nl/.well-known/genid/ec297569478c2cdae650297a9a25cadf,uri,http://data.bibliotheken.nl/id/thes/p155445219,literal,Theology (Christian doctrine)
439,uri,http://data.bibliotheken.nl/id/nbt/p322693721,uri,https://data2.bibliotheken.nl/.well-known/genid/2bdd40554351f440ab09ffc1cae5760c,uri,https://data2.bibliotheken.nl/.well-known/genid/d3c973d5372b367babb47cdf0d5afecf,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
440,uri,http://data.bibliotheken.nl/id/nbt/p832735914,uri,https://data2.bibliotheken.nl/.well-known/genid/794362e3d2f09036ac05fc0f44f996f7,uri,https://data2.bibliotheken.nl/.well-known/genid/3512125ca07df767bcaf6273facf945a,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
441,uri,http://data.bibliotheken.nl/id/nbt/p832735949,uri,https://data2.bibliotheken.nl/.well-known/genid/2823f8facef7a97adbd8d97ee8bc9e24,uri,https://data2.bibliotheken.nl/.well-known/genid/09344967b8669a97600f4225f6bf5fe9,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
442,uri,http://data.bibliotheken.nl/id/nbt/p832738468,uri,https://data2.bibliotheken.nl/.well-known/genid/1d91e802f922a0f0bf7a3253ff38a232,uri,https://data2.bibliotheken.nl/.well-known/genid/e9f624f1976b7c5a855a1a17d8a20b65,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
443,uri,http://data.bibliotheken.nl/id/nbt/p832789534,uri,https://data2.bibliotheken.nl/.well-known/genid/9a3497ee37ddddf8184f2ee0b2a82fb2,uri,https://data2.bibliotheken.nl/.well-known/genid/649a9cddbce098c8451c6988034e6f91,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
444,uri,http://data.bibliotheken.nl/id/nbt/p832789658,uri,https://data2.bibliotheken.nl/.well-known/genid/f908dd7d6b789d5ff60f6f453f5baba1,uri,https://data2.bibliotheken.nl/.well-known/genid/58cbe5cad4b89673dd98770a03429373,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
445,uri,http://data.bibliotheken.nl/id/nbt/p832790397,uri,https://data2.bibliotheken.nl/.well-known/genid/0e6c87297382f04101a9a54ba8f3c881,uri,https://data2.bibliotheken.nl/.well-known/genid/e8720c6bc5f76b783be681ddb07edffa,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
446,uri,http://data.bibliotheken.nl/id/nbt/p310619475,uri,https://data2.bibliotheken.nl/.well-known/genid/2e1f62c71e29b3f98e63f483cb426e78,uri,https://data2.bibliotheken.nl/.well-known/genid/c0a3dfa0a56ec2d52cf7d273a2149bd8,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
447,uri,http://data.bibliotheken.nl/id/nbt/p396163793,uri,https://data2.bibliotheken.nl/.well-known/genid/83231634dc9b9be4e3dcf76c17a08478,uri,https://data2.bibliotheken.nl/.well-known/genid/ec5058b059b36ebfde4b1349ea772814,uri,http://data.bibliotheken.nl/id/thes/p155445251,literal,Theology (practical)
448,uri,http://data.bibliotheken.nl/id/nbt/p832859281,uri,https://data2.bibliotheken.nl/.well-known/genid/9de14c68d72fd8b1498974d1868d7471,uri,https://data2.bibliotheken.nl/.well-known/genid/2bde01f5afe187e6ab7dcfd9575fa79d,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
449,uri,http://data.bibliotheken.nl/id/nbt/p833123467,uri,https://data2.bibliotheken.nl/.well-known/genid/6f85d9896ae4f824c14df2e4145176c5,uri,https://data2.bibliotheken.nl/.well-known/genid/4a9c5d9621b71f04a1c8ea601952d284,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
450,uri,http://data.bibliotheken.nl/id/nbt/p833123548,uri,https://data2.bibliotheken.nl/.well-known/genid/9dc1a19e24af1942365c537dd03c0ce9,uri,https://data2.bibliotheken.nl/.well-known/genid/1606c5717dbf90e8fbd37ee5d31aef45,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
451,uri,http://data.bibliotheken.nl/id/nbt/p06000648X,uri,https://data2.bibliotheken.nl/.well-known/genid/6920f0efec917ea2516cafbb76cf08aa,uri,https://data2.bibliotheken.nl/.well-known/genid/5ca380d5da2f5711f9b753941506e943,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
452,uri,http://data.bibliotheken.nl/id/nbt/p060006641,uri,https://data2.bibliotheken.nl/.well-known/genid/a87ce2ab7076f3060df3ca2540236255,uri,https://data2.bibliotheken.nl/.well-known/genid/8727f5a8cb854568f437361abcc80acc,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
453,uri,http://data.bibliotheken.nl/id/nbt/p061230502,uri,https://data2.bibliotheken.nl/.well-known/genid/f96e5b5baf94353f83e12aa170bd6bc9,uri,https://data2.bibliotheken.nl/.well-known/genid/75a29a49df5bb4958139402e665acc63,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
454,uri,http://data.bibliotheken.nl/id/nbt/p061286869,uri,https://data2.bibliotheken.nl/.well-known/genid/7f0d8fb1efd05a462a55be3c7db1a861,uri,https://data2.bibliotheken.nl/.well-known/genid/9816520841efccbd43ee13fa017a3e1d,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
455,uri,http://data.bibliotheken.nl/id/nbt/p830606416,uri,https://data2.bibliotheken.nl/.well-known/genid/45861d5eb972ce2e8b698b2a0cb3a97f,uri,https://data2.bibliotheken.nl/.well-known/genid/c0d05544a5204e53e485f6509db1ab70,uri,http://data.bibliotheken.nl/id/thes/p15544543X,literal,Civil engineering
456,uri,http://data.bibliotheken.nl/id/nbt/p037313517,uri,https://data2.bibliotheken.nl/.well-known/genid/a4f35b6adb5bf483aff66cfe1780456b,uri,https://data2.bibliotheken.nl/.well-known/genid/8f4c365a3886562c182df640d057bc3a,uri,http://data.bibliotheken.nl/id/thes/p155445464,literal,Theology (non-christian and non-jewish religions)
457,uri,http://data.bibliotheken.nl/id/nbt/p376142707,uri,https://data2.bibliotheken.nl/.well-known/genid/9209d9ad93229229af7920c2f6025885,uri,https://data2.bibliotheken.nl/.well-known/genid/9e39bb51c20b3081268fd7f0d494ca4b,uri,http://data.bibliotheken.nl/id/thes/p155445502,literal,Art forms
458,uri,http://data.bibliotheken.nl/id/nbt/p832879126,uri,https://data2.bibliotheken.nl/.well-known/genid/26b8e4181fc8616937d88fc973760a85,uri,https://data2.bibliotheken.nl/.well-known/genid/0cbc2c2a9efe7a567ca1500bba1a7c9a,uri,http://data.bibliotheken.nl/id/thes/p155445502,literal,Art forms
459,uri,http://data.bibliotheken.nl/id/nbt/p321768760,uri,https://data2.bibliotheken.nl/.well-known/genid/5c76fc63f4fc99aed212187bacedbafb,uri,https://data2.bibliotheken.nl/.well-known/genid/6ddf2be6668b65a0d9293a5e802ff08d,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
460,uri,http://data.bibliotheken.nl/id/nbt/p832605506,uri,https://data2.bibliotheken.nl/.well-known/genid/8b278f7a71546bca8e808c065987c5ca,uri,https://data2.bibliotheken.nl/.well-known/genid/5768b6d29362e19fd870dbea61aa41f9,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
461,uri,http://data.bibliotheken.nl/id/nbt/p83276535X,uri,https://data2.bibliotheken.nl/.well-known/genid/5da2b06ca1f11a8dd469b5a54a73a4cc,uri,https://data2.bibliotheken.nl/.well-known/genid/92648539674bae2f6690ae3d8d2059c6,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
462,uri,http://data.bibliotheken.nl/id/nbt/p832850101,uri,https://data2.bibliotheken.nl/.well-known/genid/665ec7ac2757096de1deb636ff567acd,uri,https://data2.bibliotheken.nl/.well-known/genid/94093c881515e4d907bbf72edb37a84f,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
463,uri,http://data.bibliotheken.nl/id/nbt/p056757220,uri,https://data2.bibliotheken.nl/.well-known/genid/72b264416a25061f938d2bc9df48e6d7,uri,https://data2.bibliotheken.nl/.well-known/genid/335142b44bdcdd193f1fcdf5fe528d86,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
464,uri,http://data.bibliotheken.nl/id/nbt/p060162058,uri,https://data2.bibliotheken.nl/.well-known/genid/3e77a57e7ae318e65dd43390ffc78496,uri,https://data2.bibliotheken.nl/.well-known/genid/9d9b822629f42f25436e95e2119c3c4d,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
465,uri,http://data.bibliotheken.nl/id/nbt/p060959908,uri,https://data2.bibliotheken.nl/.well-known/genid/c431f5f9de049c761b98e31c9d49dc7b,uri,https://data2.bibliotheken.nl/.well-known/genid/152c4588ce9ff673a692affe109e99b1,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
466,uri,http://data.bibliotheken.nl/id/nbt/p061216135,uri,https://data2.bibliotheken.nl/.well-known/genid/0e0cc3be0553d6e844351db9194478db,uri,https://data2.bibliotheken.nl/.well-known/genid/ce89a4256e5b465bcdcfafdf009da5d6,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
467,uri,http://data.bibliotheken.nl/id/nbt/p822922177,uri,https://data2.bibliotheken.nl/.well-known/genid/e16c74da945862f35c20fe2feca1f057,uri,https://data2.bibliotheken.nl/.well-known/genid/2ead6a1bb2edac33447175aa0a09ec45,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
468,uri,http://data.bibliotheken.nl/id/nbt/p419321802,uri,https://data2.bibliotheken.nl/.well-known/genid/407f3066d060c42a6fd45f6c65781205,uri,https://data2.bibliotheken.nl/.well-known/genid/06d63fce109c30ad87146effb5a78164,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
469,uri,http://data.bibliotheken.nl/id/nbt/p435062689,uri,https://data2.bibliotheken.nl/.well-known/genid/9554441ebbe7a106243f8b21ceb1e814,uri,https://data2.bibliotheken.nl/.well-known/genid/06da27537c3bef895d02d455127d21a9,uri,http://data.bibliotheken.nl/id/thes/p155445596,literal,History (general)
470,uri,http://data.bibliotheken.nl/id/nbt/p832739979,uri,https://data2.bibliotheken.nl/.well-known/genid/8eeaa599ef7fe28d8431c45e8e730171,uri,https://data2.bibliotheken.nl/.well-known/genid/0d402a08a579ea650f9c68967373d4bb,uri,http://data.bibliotheken.nl/id/thes/p15544560X,literal,Sociology
471,uri,http://data.bibliotheken.nl/id/nbt/p306672758,uri,https://data2.bibliotheken.nl/.well-known/genid/efbc26f8ca32ce50867feb39ed90e1b7,uri,https://data2.bibliotheken.nl/.well-known/genid/7f83553089a7a64c34ee8a4b89113a05,uri,http://data.bibliotheken.nl/id/thes/p155445650,literal,History (antiquity)
472,uri,http://data.bibliotheken.nl/id/nbt/p832605506,uri,https://data2.bibliotheken.nl/.well-known/genid/8b278f7a71546bca8e808c065987c5ca,uri,https://data2.bibliotheken.nl/.well-known/genid/5768b6d29362e19fd870dbea61aa41f9,uri,http://data.bibliotheken.nl/id/thes/p155445650,literal,History (antiquity)
473,uri,http://data.bibliotheken.nl/id/nbt/p832663247,uri,https://data2.bibliotheken.nl/.well-known/genid/b01cda71ead2879cbe963cfea8c8d92f,uri,https://data2.bibliotheken.nl/.well-known/genid/d479ad4b64eefee9970dab88a799cb9f,uri,http://data.bibliotheken.nl/id/thes/p155445650,literal,History (antiquity)
474,uri,http://data.bibliotheken.nl/id/nbt/p832736678,uri,https://data2.bibliotheken.nl/.well-known/genid/00eedbe6477966fb828af81b5ed14a94,uri,https://data2.bibliotheken.nl/.well-known/genid/360852ce37c981e54eb89da16909f2c1,uri,http://data.bibliotheken.nl/id/thes/p155445650,literal,History (antiquity)
475,uri,http://data.bibliotheken.nl/id/nbt/p832739472,uri,https://data2.bibliotheken.nl/.well-known/genid/864ec3061750fbe86576bf4c160ca94e,uri,https://data2.bibliotheken.nl/.well-known/genid/ed1d836e58c4a3e68c16a5156e78df48,uri,http://data.bibliotheken.nl/id/thes/p155445650,literal,History (antiquity)
